UserID,total_courses,total_transactions,total_spending,avg_spending,min_spending,max_spending,avg_course_rating,n_categories,first_enroll,last_enroll,preferred_category,preferred_level,Beginner,Intermediate,Advanced,Age,Gender,enrollment_frequency,recency_days,diversity_score,category_concentration,learning_depth_index,beginner_ratio,advanced_ratio,preferred_category_enc,preferred_level_enc
U1487,16,16,2595.15,162.196875,36.41,286.99,4.33125,7,2022-03-04,2025-07-21,Data Science,Beginner,9,4,3,41,Male,0.012944983818770227,164,7,0.125,0.3125,0.5625,0.1875,2,1
U1488,29,29,5303.58,182.88206896551725,39.02,294.17,4.017241379310345,8,2022-01-06,2025-12-23,Technology,Beginner,14,13,2,52,Female,0.020027624309392266,9,8,0.0,0.29310344827586204,0.4827586206896552,0.06896551724137931,7,1
U1489,8,8,1073.33,134.16625,42.54,296.09,4.175,6,2023-01-09,2025-11-16,Technology,Intermediate,2,5,1,61,Male,0.007670182166826462,46,6,0.25,0.4375,0.25,0.125,7,2
U1490,10,10,1691.47,169.147,50.19,253.77,3.94,6,2022-02-26,2024-12-30,Data Science,Intermediate,2,4,4,62,Male,0.009624639076034648,367,6,0.25,0.6,0.2,0.4,2,2
U1491,12,12,2378.0099999999998,198.1675,127.92,285.44,3.875,7,2022-07-11,2025-11-02,Business,Beginner,6,4,2,51,Female,0.00990916597853014,60,7,0.125,0.3333333333333333,0.5,0.16666666666666666,1,1
U1492,16,16,3106.52,194.1575,69.31,290.6,4.16875,7,2022-02-04,2025-12-26,Data Science,Beginner,6,5,5,20,Female,0.011251758087201125,6,7,0.125,0.46875,0.375,0.3125,2,1
U1493,15,15,2377.84,158.52266666666668,30.58,292.67,4.066666666666666,7,2022-05-15,2025-10-08,Design,Beginner,7,6,2,54,Male,0.012067578439259855,85,7,0.125,0.3333333333333333,0.4666666666666667,0.13333333333333333,3,1
U1494,21,21,3317.53,157.97761904761904,43.5,265.89,4.257142857142857,8,2022-01-24,2025-12-30,Technology,Beginner,12,7,2,60,Female,0.014613778705636743,2,8,0.0,0.2619047619047619,0.5714285714285714,0.09523809523809523,7,1
U1495,13,13,2324.96,178.84307692307692,71.9,278.98,3.9384615384615387,7,2022-01-19,2025-12-03,Data Science,Beginner,8,4,1,57,Female,0.009187279151943463,29,7,0.125,0.23076923076923078,0.6153846153846154,0.07692307692307693,2,1
U1496,20,20,3167.31,158.3655,42.27,298.82,4.245,7,2022-01-02,2025-05-16,Design,Intermediate,7,7,6,43,Female,0.016246953696181964,230,7,0.125,0.475,0.35,0.3,3,2
U1497,15,15,2589.31,172.62066666666666,78.35,281.21,4.333333333333333,7,2022-05-07,2025-12-17,Design,Beginner,9,4,2,40,Female,0.011355034065102196,15,7,0.125,0.26666666666666666,0.6,0.13333333333333333,3,1
U1498,15,15,2357.75,157.18333333333334,37.21,278.95,4.193333333333333,7,2022-01-03,2025-12-26,Design,Beginner,11,2,2,61,Male,0.01031636863823934,6,7,0.125,0.2,0.7333333333333333,0.13333333333333333,3,1
U1499,9,9,1436.48,159.60888888888888,53.62,280.89,4.022222222222222,7,2023-02-22,2025-07-01,Finance,Intermediate,3,3,3,56,Male,0.010452961672473868,184,7,0.125,0.5,0.3333333333333333,0.3333333333333333,4,2
U1500,3,3,554.22,184.74,146.07,238.23,4.3,2,2022-02-14,2025-11-30,Technology,Beginner,2,0,1,32,Male,0.0021645021645021645,32,2,0.75,0.3333333333333333,0.6666666666666666,0.3333333333333333,7,1
U1501,10,10,1378.42,137.842,40.06,292.98,4.1899999999999995,5,2022-05-01,2025-10-31,Design,Beginner,7,1,2,21,Female,0.0078125,62,5,0.375,0.25,0.7,0.2,3,1
U1502,10,10,1396.46,139.64600000000002,43.97,278.66,4.220000000000001,6,2022-04-26,2025-12-20,Health & Wellness,Beginner,7,3,0,46,Male,0.00749063670411985,12,6,0.25,0.15,0.7,0.0,5,1
U1503,18,18,2607.73,144.8738888888889,56.86,296.95,4.050000000000001,8,2022-01-06,2025-07-12,Data Science,Beginner,8,7,3,39,Female,0.014018691588785047,173,8,0.0,0.3611111111111111,0.4444444444444444,0.16666666666666666,2,1
U1504,6,6,1088.71,181.45166666666668,67.69,259.29,3.816666666666667,3,2022-01-06,2024-10-08,Design,Beginner,4,2,0,42,Male,0.005958291956305859,450,3,0.625,0.16666666666666666,0.6666666666666666,0.0,3,1
U1505,9,9,1386.69,154.07666666666668,43.08,291.49,4.111111111111111,5,2022-02-13,2025-09-18,Business,Intermediate,2,7,0,30,Male,0.00684931506849315,105,5,0.375,0.3888888888888889,0.2222222222222222,0.0,1,2
U1506,5,5,1002.33,200.466,36.78,270.03,4.1,4,2022-02-14,2025-03-18,Design,Beginner,4,1,0,35,Female,0.0044286979627989375,289,4,0.5,0.1,0.8,0.0,3,1
U1507,17,17,2308.69,135.80529411764707,30.39,274.04,3.923529411764706,6,2022-03-02,2025-11-15,Technology,Beginner,7,5,5,50,Male,0.012546125461254613,47,6,0.25,0.4411764705882353,0.4117647058823529,0.29411764705882354,7,1
U1508,12,12,2018.49,168.2075,72.38,264.56,4.066666666666666,7,2022-09-09,2025-01-31,Business,Intermediate,5,5,2,33,Male,0.0136986301369863,335,7,0.125,0.375,0.4166666666666667,0.16666666666666666,1,2
U1509,17,17,2885.45,169.73235294117646,36.33,281.29,4.252941176470588,8,2022-03-06,2025-06-07,Finance,Intermediate,7,7,3,62,Female,0.014285714285714285,208,8,0.0,0.38235294117647056,0.4117647058823529,0.17647058823529413,4,2
U1510,6,6,1026.49,171.08166666666668,83.13,273.93,3.9,4,2023-02-23,2025-01-02,Data Science,Beginner,3,2,1,59,Male,0.008823529411764706,364,4,0.5,0.3333333333333333,0.5,0.16666666666666666,2,1
U1511,18,18,2559.7,142.20555555555555,44.15,245.26,4.0,6,2022-03-09,2025-12-19,Data Science,Beginner,11,5,2,61,Female,0.013024602026049204,13,6,0.25,0.25,0.6111111111111112,0.1111111111111111,2,1
U1512,14,14,2068.16,147.72571428571428,38.52,244.93,4.085714285714286,6,2022-04-17,2025-12-12,Technology,Beginner,6,5,3,19,Female,0.010479041916167664,20,6,0.25,0.39285714285714285,0.42857142857142855,0.21428571428571427,7,1
U1513,12,12,1696.75,141.39583333333334,34.33,225.89,4.125,6,2022-05-14,2025-10-05,Technology,Beginner,7,3,2,52,Male,0.009669621273166801,88,6,0.25,0.2916666666666667,0.5833333333333334,0.16666666666666666,7,1
U1514,12,12,2032.67,169.38916666666668,43.73,289.29,3.85,4,2022-03-02,2025-11-21,Data Science,Beginner,7,3,2,59,Female,0.00881704628949302,41,4,0.5,0.2916666666666667,0.5833333333333334,0.16666666666666666,2,1
U1515,21,21,3866.85,184.13571428571427,35.18,290.48,4.004761904761905,8,2022-01-20,2025-06-16,Design,Intermediate,7,9,5,51,Female,0.016881028938906754,199,8,0.0,0.4523809523809524,0.3333333333333333,0.23809523809523808,3,2
U1516,7,7,957.6999999999999,136.81428571428572,32.36,257.37,4.071428571428571,6,2022-11-13,2025-06-12,Health & Wellness,Beginner,3,2,2,47,Male,0.007423117709437964,203,6,0.25,0.42857142857142855,0.42857142857142855,0.2857142857142857,5,1
U1517,8,8,1237.57,154.69625,78.74,203.57,4.375,7,2022-04-10,2025-04-18,Finance,Intermediate,4,4,0,30,Male,0.007239819004524887,258,7,0.125,0.25,0.5,0.0,4,2
U1518,17,17,1826.26,107.4270588235294,29.83,206.73,4.3,7,2022-01-03,2025-05-09,Data Science,Beginner,6,6,5,30,Male,0.013900245298446443,237,7,0.125,0.47058823529411764,0.35294117647058826,0.29411764705882354,2,1
U1519,5,5,877.04,175.408,45.95,269.38,3.88,4,2022-04-24,2025-12-15,Arts & Creativity,Intermediate,1,3,1,35,Female,0.0037537537537537537,17,4,0.5,0.5,0.2,0.2,0,2
U1520,9,9,1032.84,114.75999999999999,39.85,250.65,4.233333333333333,5,2022-02-21,2025-08-17,Technology,Intermediate,1,8,0,49,Male,0.00706436420722135,137,5,0.375,0.4444444444444444,0.1111111111111111,0.0,7,2
U1521,10,10,1380.52,138.052,44.22,254.46,4.08,6,2022-02-20,2025-10-07,Data Science,Intermediate,5,5,0,49,Female,0.007541478129713424,86,6,0.25,0.25,0.5,0.0,2,2
U1522,9,9,1957.94,217.54888888888888,134.34,291.57,4.322222222222222,5,2022-02-16,2025-11-26,Marketing,Beginner,4,3,2,52,Female,0.006521739130434782,36,5,0.375,0.3888888888888889,0.4444444444444444,0.2222222222222222,6,1
U1523,11,11,1578.44,143.49454545454546,36.05,262.53,3.9,6,2022-03-30,2025-11-28,Health & Wellness,Advanced,3,3,5,56,Female,0.008208955223880597,34,6,0.25,0.5909090909090909,0.2727272727272727,0.45454545454545453,5,0
U1524,12,12,1722.58,143.54833333333332,50.88,261.01,4.0,6,2022-03-16,2025-08-22,Business,Beginner,9,3,0,63,Male,0.009554140127388535,132,6,0.25,0.125,0.75,0.0,1,1
U1525,13,13,2533.07,194.85153846153847,78.22,296.77,4.407692307692307,7,2022-06-13,2025-10-07,Data Science,Beginner,7,4,2,46,Male,0.010717230008244023,86,7,0.125,0.3076923076923077,0.5384615384615384,0.15384615384615385,2,1
U1526,14,14,2061.72,147.26571428571427,60.98,255.0,3.9499999999999997,8,2022-09-09,2025-07-06,Business,Beginner,7,5,2,46,Female,0.013565891472868217,179,8,0.0,0.32142857142857145,0.5,0.14285714285714285,1,1
U1527,7,7,1290.76,184.3942857142857,77.52,256.49,4.085714285714286,5,2022-10-22,2023-10-11,Data Science,Beginner,3,2,2,61,Male,0.01971830985915493,813,5,0.375,0.42857142857142855,0.42857142857142855,0.2857142857142857,2,1
U1528,11,11,1500.1299999999999,136.37545454545455,36.44,292.58,4.0181818181818185,5,2022-02-24,2025-04-17,Data Science,Beginner,6,4,1,33,Male,0.009573542210617928,259,5,0.375,0.2727272727272727,0.5454545454545454,0.09090909090909091,2,1
U1529,14,14,2143.28,153.0914285714286,47.84,291.7,3.95,5,2022-03-26,2025-11-17,Technology,Intermediate,6,6,2,61,Male,0.010502625656414103,45,5,0.375,0.35714285714285715,0.42857142857142855,0.14285714285714285,7,2
U1530,18,18,3175.96,176.44222222222223,42.13,295.09,4.233333333333333,7,2022-03-28,2025-12-19,Design,Beginner,10,3,5,64,Male,0.013206162876008804,13,7,0.125,0.3611111111111111,0.5555555555555556,0.2777777777777778,3,1
U1531,7,7,537.22,76.74571428571429,39.77,143.22,4.285714285714286,4,2022-04-12,2025-07-16,Marketing,Advanced,3,1,3,27,Female,0.00587248322147651,169,4,0.5,0.5,0.42857142857142855,0.42857142857142855,6,0
U1532,5,5,649.1800000000001,129.836,80.68,180.01,4.24,4,2022-06-11,2024-01-20,Arts & Creativity,Beginner,2,1,2,47,Male,0.008488964346349746,712,4,0.5,0.5,0.4,0.4,0,1
U1533,10,10,1854.77,185.477,40.16,256.31,4.15,6,2022-04-26,2025-06-16,Technology,Intermediate,5,5,0,42,Male,0.008710801393728223,199,6,0.25,0.25,0.5,0.0,7,2
U1534,8,8,983.72,122.965,31.08,275.78,3.975,6,2022-03-18,2024-10-17,Marketing,Beginner,4,3,1,56,Male,0.008465608465608466,441,6,0.25,0.3125,0.5,0.125,6,1
U1535,14,14,2357.85,168.41785714285714,59.44,281.46,4.307142857142857,7,2022-01-04,2025-10-24,Design,Beginner,9,4,1,37,Female,0.010071942446043165,69,7,0.125,0.21428571428571427,0.6428571428571429,0.07142857142857142,3,1
U1536,4,4,856.2,214.05,150.86,285.27,4.175,2,2022-06-25,2024-12-14,Technology,Beginner,3,0,1,22,Female,0.004424778761061947,383,2,0.75,0.25,0.75,0.25,7,1
U1537,8,8,1424.69,178.08625,53.98,294.01,4.0625,4,2022-02-21,2025-02-19,Business,Beginner,5,1,2,18,Male,0.0073059360730593605,316,4,0.5,0.3125,0.625,0.25,1,1
U1538,14,14,2018.85,144.20357142857142,34.05,292.26,4.107142857142857,7,2022-08-03,2025-12-20,Data Science,Beginner,8,4,2,47,Female,0.011326860841423949,12,7,0.125,0.2857142857142857,0.5714285714285714,0.14285714285714285,2,1
U1539,14,14,2299.18,164.22714285714284,31.39,298.71,4.035714285714286,8,2022-03-15,2025-11-27,Business,Beginner,7,3,4,20,Female,0.0103397341211226,35,8,0.0,0.39285714285714285,0.5,0.2857142857142857,1,1
U1540,12,12,1894.8200000000002,157.90166666666667,31.32,296.76,4.133333333333334,7,2022-09-06,2025-12-04,Design,Intermediate,5,6,1,62,Female,0.01011804384485666,28,7,0.125,0.3333333333333333,0.4166666666666667,0.08333333333333333,3,2
U1541,13,13,2468.0299999999997,189.84846153846152,42.27,292.3,4.130769230769231,6,2022-02-09,2025-07-21,Business,Beginner,8,2,3,31,Female,0.010325655281969817,164,6,0.25,0.3076923076923077,0.6153846153846154,0.23076923076923078,1,1
U1542,10,10,1224.78,122.478,41.0,290.6,4.26,5,2022-02-09,2025-06-25,Technology,Beginner,6,3,1,47,Male,0.008110300081103,190,5,0.375,0.25,0.6,0.1,7,1
U1543,13,13,2384.02,183.38615384615383,55.26,289.75,3.8307692307692305,7,2022-04-20,2025-09-07,Data Science,Intermediate,4,6,3,21,Male,0.010509296685529508,116,7,0.125,0.46153846153846156,0.3076923076923077,0.23076923076923078,2,2
U1544,19,19,3405.96,179.26105263157896,45.49,296.28,4.163157894736842,8,2022-03-07,2025-09-18,Technology,Beginner,10,8,1,35,Male,0.014705882352941176,105,8,0.0,0.2631578947368421,0.5263157894736842,0.05263157894736842,7,1
U1545,8,8,1134.01,141.75125,38.1,296.26,4.025,6,2023-07-18,2025-11-29,Technology,Beginner,4,3,1,54,Male,0.009237875288683603,33,6,0.25,0.3125,0.5,0.125,7,1
U1546,7,7,949.8299999999999,135.69,53.58,251.39,4.114285714285715,4,2022-12-16,2025-08-14,Technology,Intermediate,2,4,1,42,Non-Binary,0.007194244604316547,140,4,0.5,0.42857142857142855,0.2857142857142857,0.14285714285714285,7,2
U1547,5,5,1211.35,242.26999999999998,202.89,298.95,4.26,4,2022-07-21,2025-03-07,Technology,Beginner,3,1,1,18,Male,0.005202913631633715,300,4,0.5,0.3,0.6,0.2,7,1
U1548,10,10,1927.3500000000001,192.735,36.11,287.6,4.29,7,2022-05-12,2025-12-25,Technology,Intermediate,2,5,3,63,Male,0.0075528700906344415,7,7,0.125,0.55,0.2,0.3,7,2
U1549,14,14,2288.43,163.4592857142857,34.68,286.96,4.035714285714286,7,2022-02-15,2025-11-13,Technology,Intermediate,4,8,2,32,Female,0.01023391812865497,49,7,0.125,0.42857142857142855,0.2857142857142857,0.14285714285714285,7,2
U1550,9,9,1683.3899999999999,187.04333333333332,120.46,291.01,4.277777777777778,5,2022-04-29,2024-09-22,Data Science,Intermediate,4,4,1,26,Female,0.010250569476082005,466,5,0.375,0.3333333333333333,0.4444444444444444,0.1111111111111111,2,2
U1551,6,6,901.89,150.315,70.56,296.32,4.0,5,2022-04-04,2025-07-20,Business,Intermediate,1,4,1,32,Male,0.0049833887043189366,165,5,0.375,0.5,0.16666666666666666,0.16666666666666666,1,2
U1552,14,14,2356.11,168.29357142857143,34.85,288.43,4.042857142857143,7,2022-02-23,2025-12-25,Data Science,Intermediate,4,6,4,41,Male,0.009985734664764621,7,7,0.125,0.5,0.2857142857142857,0.2857142857142857,2,2
U1553,3,3,333.28000000000003,111.09333333333335,29.78,180.77,4.066666666666666,2,2022-09-24,2025-07-03,Technology,Intermediate,1,2,0,21,Male,0.0029585798816568047,182,2,0.75,0.3333333333333333,0.3333333333333333,0.0,7,2
U1554,19,19,3417.84,179.88631578947368,49.42,292.05,4.015789473684211,5,2022-03-13,2025-12-27,Technology,Beginner,10,8,1,29,Female,0.013708513708513708,5,5,0.375,0.2631578947368421,0.5263157894736842,0.05263157894736842,7,1
U1555,19,19,3178.7,167.29999999999998,34.89,280.51,4.1947368421052635,8,2022-02-01,2025-11-10,Technology,Beginner,10,7,2,54,Male,0.013778100072516316,52,8,0.0,0.2894736842105263,0.5263157894736842,0.10526315789473684,7,1
U1556,10,10,1512.27,151.227,33.3,268.49,4.16,6,2022-03-04,2025-08-14,Technology,Beginner,7,2,1,54,Male,0.007936507936507936,140,6,0.25,0.2,0.7,0.1,7,1
U1557,12,12,2001.6,166.79999999999998,29.66,288.85,4.316666666666666,7,2022-06-29,2025-11-14,Business,Beginner,7,5,0,60,Female,0.009716599190283401,48,7,0.125,0.20833333333333334,0.5833333333333334,0.0,1,1
U1558,22,22,3671.85,166.90227272727273,35.18,283.5,4.059090909090909,8,2022-03-07,2025-12-06,Technology,Beginner,10,9,3,23,Male,0.016046681254558718,26,8,0.0,0.3409090909090909,0.45454545454545453,0.13636363636363635,7,1
U1559,21,21,3087.16,147.00761904761904,40.46,280.85,4.1952380952380945,8,2022-01-27,2025-11-02,Finance,Beginner,10,6,5,56,Female,0.015261627906976744,60,8,0.0,0.38095238095238093,0.47619047619047616,0.23809523809523808,4,1
U1560,14,14,2374.96,169.64000000000001,37.35,284.75,3.9714285714285715,7,2022-03-17,2025-05-09,Business,Intermediate,4,8,2,63,Female,0.01217391304347826,237,7,0.125,0.42857142857142855,0.2857142857142857,0.14285714285714285,1,2
U1561,6,6,920.25,153.375,50.98,219.44,4.166666666666667,5,2023-03-07,2024-10-23,Technology,Beginner,4,1,1,41,Male,0.010050251256281407,435,5,0.375,0.25,0.6666666666666666,0.16666666666666666,7,1
U1562,14,14,2825.67,201.83357142857145,89.7,294.6,3.9714285714285715,8,2022-02-08,2025-09-04,Technology,Intermediate,6,6,2,28,Non-Binary,0.010727969348659003,119,8,0.0,0.35714285714285715,0.42857142857142855,0.14285714285714285,7,2
U1563,17,17,2875.04,169.12,38.49,279.97,3.894117647058824,7,2022-05-27,2025-12-08,Data Science,Beginner,7,4,6,30,Female,0.013157894736842105,24,7,0.125,0.47058823529411764,0.4117647058823529,0.35294117647058826,2,1
U1564,13,13,2150.61,165.43153846153848,70.33,290.68,4.253846153846154,6,2022-03-31,2025-11-28,Technology,Intermediate,5,5,3,51,Male,0.009708737864077669,34,6,0.25,0.4230769230769231,0.38461538461538464,0.23076923076923078,7,2
U1565,13,13,2279.02,175.30923076923077,29.96,298.18,4.207692307692308,7,2022-01-30,2025-12-11,Business,Intermediate,6,6,1,42,Female,0.009206798866855524,21,7,0.125,0.3076923076923077,0.46153846153846156,0.07692307692307693,1,2
U1566,9,9,1285.35,142.81666666666666,38.86,249.45,4.0,7,2022-04-28,2025-10-01,Marketing,Intermediate,3,6,0,24,Female,0.007182761372705506,92,7,0.125,0.3333333333333333,0.3333333333333333,0.0,6,2
U1567,11,11,2030.58,184.5981818181818,51.43,267.15,4.054545454545455,6,2022-08-23,2025-12-05,Marketing,Advanced,2,4,5,21,Female,0.009159034138218152,27,6,0.25,0.6363636363636364,0.18181818181818182,0.45454545454545453,6,0
U1568,12,12,1721.56,143.46333333333334,54.49,250.94,3.9416666666666664,6,2022-04-14,2025-11-06,Arts & Creativity,Beginner,5,2,5,25,Male,0.00920951650038373,56,6,0.25,0.5,0.4166666666666667,0.4166666666666667,0,1
U1569,6,6,916.0999999999999,152.6833333333333,36.03,290.26,4.216666666666666,5,2022-02-24,2024-11-29,Business,Intermediate,2,4,0,37,Non-Binary,0.005940594059405941,398,5,0.375,0.3333333333333333,0.3333333333333333,0.0,1,2
U1570,5,5,897.0,179.4,84.1,264.43,4.24,4,2024-05-17,2025-12-22,Technology,Beginner,3,1,1,46,Male,0.008547008547008548,10,4,0.5,0.3,0.6,0.2,7,1
U1571,18,18,2784.6,154.7,30.1,288.73,4.311111111111111,5,2022-04-28,2025-12-06,Data Science,Beginner,9,5,4,62,Male,0.013646702047005308,26,5,0.375,0.3611111111111111,0.5,0.2222222222222222,2,1
U1572,9,9,1368.68,152.07555555555555,80.6,267.87,4.199999999999999,7,2022-11-03,2024-09-10,Finance,Beginner,4,2,3,63,Male,0.01327433628318584,478,7,0.125,0.4444444444444444,0.4444444444444444,0.3333333333333333,4,1
U1573,2,2,390.27000000000004,195.13500000000002,127.86,262.41,3.9000000000000004,2,2024-08-13,2025-05-17,Design,Intermediate,1,1,0,27,Male,0.007194244604316547,229,2,0.75,0.25,0.5,0.0,3,2
U1574,10,10,1230.53,123.053,42.27,217.44,3.88,5,2022-01-05,2025-04-17,Technology,Intermediate,2,6,2,60,Female,0.008340283569641367,259,5,0.375,0.5,0.2,0.2,7,2
U1575,7,7,1159.6100000000001,165.65857142857143,56.6,243.16,4.057142857142857,5,2022-01-13,2025-10-12,Technology,Advanced,2,2,3,51,Male,0.005113221329437546,81,5,0.375,0.5714285714285714,0.2857142857142857,0.42857142857142855,7,0
U1576,11,11,1652.19,150.19909090909093,34.5,290.86,3.9909090909090907,5,2023-01-08,2025-05-06,Business,Intermediate,4,5,2,43,Male,0.012941176470588235,240,5,0.375,0.4090909090909091,0.36363636363636365,0.18181818181818182,1,2
U1577,6,6,783.8299999999999,130.63833333333332,44.07,258.61,4.0,4,2022-09-15,2025-03-05,Data Science,Beginner,3,2,1,58,Female,0.006644518272425249,302,4,0.5,0.3333333333333333,0.5,0.16666666666666666,2,1
U1578,15,15,2563.6800000000003,170.912,41.94,296.71,4.113333333333333,6,2022-02-24,2025-10-10,Marketing,Beginner,9,3,3,20,Male,0.011320754716981131,83,6,0.25,0.3,0.6,0.2,6,1
U1579,4,4,841.54,210.385,55.92,293.01,4.275,3,2022-12-11,2025-10-15,Design,Advanced,1,1,2,23,Male,0.0038461538461538464,78,3,0.625,0.625,0.25,0.5,3,0
U1580,8,8,1234.44,154.305,89.51,256.8,4.025,5,2022-10-17,2025-12-02,Business,Intermediate,2,4,2,22,Male,0.00699912510936133,30,5,0.375,0.5,0.25,0.25,1,2
U1581,10,10,1830.06,183.006,33.74,276.07,4.17,7,2022-02-06,2025-06-08,Technology,Beginner,4,2,4,22,Male,0.008203445447087777,207,7,0.125,0.5,0.4,0.4,7,1
U1582,12,12,1951.78,162.64833333333334,52.79,286.39,3.966666666666667,7,2022-04-06,2025-11-04,Data Science,Beginner,6,5,1,64,Male,0.009167303284950344,58,7,0.125,0.2916666666666667,0.5,0.08333333333333333,2,1
U1583,8,8,1309.0800000000002,163.63500000000002,36.21,287.95,4.2125,6,2022-10-24,2025-11-28,Technology,Beginner,5,1,2,40,Female,0.007067137809187279,34,6,0.25,0.3125,0.625,0.25,7,1
U1584,17,17,3065.73,180.33705882352942,47.13,288.16,4.088235294117647,7,2022-02-09,2025-07-22,Technology,Beginner,9,6,2,26,Male,0.013492063492063493,163,7,0.125,0.29411764705882354,0.5294117647058824,0.11764705882352941,7,1
U1585,11,11,1828.33,166.2118181818182,62.17,292.83,4.181818181818182,6,2022-11-04,2025-07-10,Technology,Intermediate,4,4,3,52,Male,0.011224489795918367,175,6,0.25,0.45454545454545453,0.36363636363636365,0.2727272727272727,7,2
U1586,21,21,3797.67,180.84142857142857,49.48,297.88,3.9714285714285715,6,2022-04-16,2025-12-13,Business,Beginner,11,9,1,37,Female,0.01569506726457399,19,6,0.25,0.2619047619047619,0.5238095238095238,0.047619047619047616,1,1
U1587,8,8,1123.22,140.4025,29.89,226.98,4.1375,4,2022-06-24,2025-10-07,Design,Intermediate,2,3,3,59,Female,0.0066555740432612314,86,4,0.5,0.5625,0.25,0.375,3,2
U1588,20,20,3003.55,150.1775,35.2,265.47,4.154999999999999,8,2022-01-17,2025-11-24,Arts & Creativity,Beginner,10,8,2,52,Male,0.014204545454545454,38,8,0.0,0.3,0.5,0.1,0,1
U1589,6,6,1073.73,178.955,96.09,291.82,3.9,4,2022-03-30,2025-11-26,Technology,Beginner,3,1,2,35,Female,0.004484304932735426,36,4,0.5,0.4166666666666667,0.5,0.3333333333333333,7,1
U1590,9,9,1434.03,159.33666666666667,74.48,235.37,3.922222222222222,4,2023-06-14,2025-12-08,Business,Intermediate,3,4,2,34,Male,0.009900990099009901,24,4,0.5,0.4444444444444444,0.3333333333333333,0.2222222222222222,1,2
U1591,18,18,2937.18,163.17666666666665,35.94,291.07,4.199999999999999,8,2022-03-17,2025-09-01,Technology,Intermediate,8,10,0,41,Female,0.014229249011857707,122,8,0.0,0.2777777777777778,0.4444444444444444,0.0,7,2
U1592,18,18,3056.49,169.80499999999998,40.51,286.64,4.111111111111111,7,2022-03-13,2025-09-07,Technology,Beginner,8,8,2,20,Female,0.01411764705882353,116,7,0.125,0.3333333333333333,0.4444444444444444,0.1111111111111111,7,1
U1593,17,17,2954.96,173.82117647058823,42.45,290.85,4.105882352941176,8,2022-03-22,2025-12-30,Data Science,Beginner,9,7,1,49,Male,0.012318840579710146,2,8,0.0,0.2647058823529412,0.5294117647058824,0.058823529411764705,2,1
U1594,11,11,2127.9,193.44545454545457,98.53,263.19,4.118181818181818,4,2023-02-10,2025-12-26,Health & Wellness,Beginner,6,4,1,52,Female,0.010466222645099905,6,4,0.5,0.2727272727272727,0.5454545454545454,0.09090909090909091,5,1
U1595,9,9,1453.24,161.4711111111111,32.79,274.87,3.966666666666667,5,2022-04-20,2025-11-13,Design,Intermediate,3,6,0,55,Male,0.006901840490797546,49,5,0.375,0.3333333333333333,0.3333333333333333,0.0,3,2
U1596,12,12,2060.05,171.67083333333335,70.69,268.02,3.9250000000000003,6,2022-03-17,2025-11-13,Technology,Beginner,7,5,0,30,Female,0.008968609865470852,49,6,0.25,0.20833333333333334,0.5833333333333334,0.0,7,1
U1597,18,18,3582.92,199.0511111111111,60.78,293.19,3.9555555555555557,8,2022-01-08,2025-10-26,Technology,Beginner,10,8,0,64,Male,0.012968299711815562,67,8,0.0,0.2222222222222222,0.5555555555555556,0.0,7,1
U1598,16,16,3031.39,189.461875,47.83,293.6,4.06875,8,2022-04-22,2025-12-27,Technology,Beginner,9,5,2,42,Female,0.01188707280832095,5,8,0.0,0.28125,0.5625,0.125,7,1
U1599,7,7,1052.89,150.41285714285715,55.23,288.41,4.228571428571429,6,2022-03-04,2024-11-13,Technology,Intermediate,2,4,1,26,Female,0.007099391480730223,414,6,0.25,0.42857142857142855,0.2857142857142857,0.14285714285714285,7,2
U1600,9,9,1247.69,138.63222222222223,48.67,272.43,4.177777777777778,6,2022-11-25,2025-02-22,Technology,Intermediate,3,5,1,21,Female,0.010962241169305725,313,6,0.25,0.3888888888888889,0.3333333333333333,0.1111111111111111,7,2
U1601,5,5,756.8599999999999,151.37199999999999,57.2,280.28,3.8199999999999994,3,2022-05-02,2025-09-08,Technology,Beginner,3,1,1,31,Male,0.004078303425774877,115,3,0.625,0.3,0.6,0.2,7,1
U1602,8,8,1269.28,158.66,74.43,285.14,4.2125,6,2022-08-04,2025-10-25,Finance,Intermediate,3,5,0,54,Female,0.006785411365564037,68,6,0.25,0.3125,0.375,0.0,4,2
U1603,6,6,1132.95,188.82500000000002,68.0,281.03,3.966666666666667,4,2022-07-13,2024-02-15,Data Science,Intermediate,2,2,2,51,Female,0.010291595197255575,686,4,0.5,0.5,0.3333333333333333,0.3333333333333333,2,2
U1604,13,13,2119.91,163.07,39.95,273.89,4.0,7,2022-01-05,2025-11-03,Technology,Beginner,6,4,3,28,Female,0.009292351679771264,59,7,0.125,0.38461538461538464,0.46153846153846156,0.23076923076923078,7,1
U1605,13,13,1984.33,152.64076923076922,48.9,280.64,4.169230769230769,7,2022-07-31,2025-10-11,Technology,Beginner,5,4,4,58,Female,0.011120615911035072,82,7,0.125,0.46153846153846156,0.38461538461538464,0.3076923076923077,7,1
U1606,8,8,1361.06,170.1325,51.08,291.11,4.275,5,2022-03-30,2025-06-18,Marketing,Beginner,5,1,2,20,Female,0.006796941376380629,197,5,0.375,0.3125,0.625,0.25,6,1
U1607,18,18,3681.14,204.50777777777776,89.67,296.76,4.027777777777778,8,2022-04-18,2025-10-21,Business,Beginner,11,5,2,45,Male,0.014029618082618862,72,8,0.0,0.25,0.6111111111111112,0.1111111111111111,1,1
