UserID,total_courses,total_transactions,total_spending,avg_spending,min_spending,max_spending,avg_course_rating,n_categories,first_enroll,last_enroll,preferred_category,preferred_level,Beginner,Intermediate,Advanced,Age,Gender,enrollment_frequency,diversity_score,category_concentration,beginner_ratio,advanced_ratio,learning_depth_index,recency_days,preferred_category_enc,preferred_level_enc,total_cpd_points,completion_rate,ProfessionType,YearsExperience,Country,Cluster,SegmentName,PCA_1,PCA_2,SilhouetteVal
P0219,1,1,577.44,577.44,577.44,577.44,4.5,1,2025-01-07,2025-01-07,DCD & Motor Disorders,Intermediate,0,1,0,39,Female,1.0,1,0.8333333333333334,0.0,0.0,0.5,359,2,2,0,0.0,Kinderkineticist,20,United Kingdom,1,📜 CPD Collectors,-5.031959269873592,-0.8646478829972103,0.2878331858284998
P0220,3,3,1348.0,449.3333333333333,343.84,577.45,4.266666666666667,3,2022-05-10,2025-07-07,Classroom Interventions,Beginner,2,1,0,58,Female,0.0025974025974025974,3,0.5,0.6666666666666666,0.0,0.16666666666666666,178,1,1,0,0.0,Occupational Therapist,5,New Zealand,3,👀 Curious Browsers,-1.6243611340396389,-1.8282602136060437,0.38761147624270825
P0221,12,12,8149.13,679.0941666666666,293.15,1471.81,4.316666666666666,5,2022-02-16,2025-06-01,Classroom Interventions,Beginner,6,3,3,27,Female,0.009983361064891847,5,0.16666666666666663,0.5,0.25,0.375,214,1,1,20,0.5833333333333334,Occupational Therapist,21,South Africa,0,🎓 Eager Learners,0.4987983721421841,-0.5773162133559734,0.3583561005485595
P0222,9,9,5933.3,659.2555555555556,339.05,934.25,4.322222222222222,5,2022-03-10,2025-11-17,DCD & Motor Disorders,Intermediate,2,5,2,40,Female,0.006671608598962194,5,0.16666666666666663,0.2222222222222222,0.2222222222222222,0.5,45,2,2,30,0.7777777777777778,Occupational Therapist,23,South Africa,0,🎓 Eager Learners,0.7682610454190005,-0.15050344325604553,0.393826909685695
P0223,4,4,2630.37,657.5925,297.95,1393.78,4.475,3,2023-02-26,2025-01-27,Fundamental Movement Skills,Beginner,3,0,1,50,Female,0.005698005698005698,3,0.5,0.75,0.25,0.25,339,3,1,2,0.25,Occupational Therapist,3,Australia,3,👀 Curious Browsers,-2.0016868728626216,-1.4635610613038115,0.3518443039465731
P0224,13,13,9341.34,718.5646153846154,491.02,1134.88,4.292307692307692,6,2022-01-11,2025-03-23,DCD & Motor Disorders,Intermediate,1,10,2,30,Female,0.01113013698630137,6,0.0,0.07692307692307693,0.15384615384615385,0.5384615384615384,284,2,2,50,0.9230769230769231,School Psychologist,13,United Kingdom,0,🎓 Eager Learners,1.5563102191534457,0.21582196380013824,0.4182810224341136
P0225,6,6,4354.32,725.7199999999999,380.35,1251.8,4.033333333333333,5,2023-07-07,2025-12-06,Assessment & Diagnosis,Beginner,3,2,1,50,Female,0.006787330316742082,5,0.16666666666666663,0.5,0.16666666666666666,0.3333333333333333,26,0,1,10,0.5,Physiotherapist,27,South Africa,0,🎓 Eager Learners,0.6339877420958892,-0.1584882252867164,0.20779429050869766
P0226,15,15,11941.25,796.0833333333334,374.39,1530.69,4.546666666666667,6,2022-04-20,2025-04-03,Classroom Interventions,Beginner,5,5,5,34,Female,0.013888888888888888,6,0.0,0.3333333333333333,0.3333333333333333,0.5,273,1,1,26,0.4666666666666667,Kinderkineticist,21,South Africa,0,🎓 Eager Learners,1.2931154092938215,0.09876159517781168,0.32444378792026546
P0227,22,22,12280.77,558.2168181818182,317.0,1551.62,4.372727272727273,5,2022-01-26,2025-11-08,Fundamental Movement Skills,Beginner,14,6,2,54,Female,0.015907447577729574,5,0.16666666666666663,0.6363636363636364,0.09090909090909091,0.22727272727272727,54,3,1,40,0.6363636363636364,Physiotherapist,4,South Africa,0,🎓 Eager Learners,1.2185997184635535,-1.5711967997314924,0.44764607496140246
P0228,3,3,3371.1800000000003,1123.7266666666667,591.82,1569.05,4.366666666666667,3,2022-01-06,2024-02-08,Assessment & Diagnosis,Advanced,0,1,2,45,Female,0.003926701570680628,3,0.5,0.0,0.6666666666666666,0.8333333333333334,693,0,0,16,1.0,Physiotherapist,1,New Zealand,2,🔬 Clinical Experts,-2.7039011358069174,2.765951159892788,0.3456698442171407
P0229,17,17,10880.73,640.0429411764705,281.6,906.83,4.452941176470588,6,2022-08-03,2025-10-25,Classroom Interventions,Intermediate,7,8,2,43,Female,0.01440677966101695,6,0.0,0.4117647058823529,0.11764705882352941,0.35294117647058826,68,1,2,40,0.7058823529411765,Kinderkineticist,20,South Africa,0,🎓 Eager Learners,1.9547681836946624,-1.0373118919320194,0.5444755964547376
P0230,16,16,14254.66,890.91625,458.88,1408.99,4.2375,6,2022-05-23,2025-12-30,DCD & Motor Disorders,Advanced,2,7,7,29,Female,0.012139605462822459,6,0.0,0.125,0.4375,0.65625,2,2,0,58,0.8125,Occupational Therapist,16,South Africa,0,🎓 Eager Learners,1.7413741426237552,1.7954628655765432,0.02699907753905435
P0231,15,15,10360.28,690.6853333333333,304.15,1253.13,4.319999999999999,6,2022-10-18,2025-12-27,Sensory Processing,Intermediate,5,9,1,40,Female,0.012853470437017995,6,0.0,0.3333333333333333,0.06666666666666667,0.36666666666666664,5,4,2,44,0.8666666666666667,Parent/Caregiver,33,Netherlands,0,🎓 Eager Learners,2.015343824152257,-0.6031092297548514,0.5002407545996849
P0232,7,7,6925.54,989.3628571428571,587.03,1526.8,4.257142857142857,4,2022-04-18,2025-12-22,Assessment & Diagnosis,Advanced,0,2,5,56,Female,0.0052044609665427505,4,0.33333333333333337,0.0,0.7142857142857143,0.8571428571428571,10,0,0,38,1.0,Classroom Teacher,18,South Africa,2,🔬 Clinical Experts,-0.5557684410889699,2.8209313446441855,0.4251774741558864
P0233,5,5,5280.13,1056.026,681.16,1446.81,4.2,3,2022-04-23,2025-07-09,DCD & Motor Disorders,Advanced,0,1,4,22,Female,0.004258943781942078,3,0.5,0.0,0.8,0.9,176,2,0,28,1.0,Classroom Teacher,32,Australia,2,🔬 Clinical Experts,-1.7691657050861997,3.0553382170141052,0.5502228366316068
P0234,20,20,16331.73,816.5865,316.99,1576.86,4.385,6,2022-07-20,2025-12-22,DCD & Motor Disorders,Intermediate,2,13,5,52,Female,0.01597444089456869,6,0.0,0.1,0.25,0.575,10,2,2,64,0.75,Physiotherapist,7,South Africa,0,🎓 Eager Learners,2.2100198209744666,0.528795979249633,0.45068444954666975
P0235,9,9,9033.76,1003.7511111111112,548.17,1225.36,4.355555555555556,4,2022-04-21,2025-12-01,Sensory Processing,Advanced,0,4,5,41,Female,0.006813020439061317,4,0.33333333333333337,0.0,0.5555555555555556,0.7777777777777778,31,4,0,40,0.8888888888888888,Occupational Therapist,15,New Zealand,2,🔬 Clinical Experts,-0.5558418302893785,2.552589728702155,0.4301736665769935
P0236,6,6,3996.21,666.035,439.78,1374.15,4.2,3,2022-09-07,2025-12-16,Classroom Interventions,Beginner,5,0,1,50,Female,0.005012531328320802,3,0.5,0.8333333333333334,0.16666666666666666,0.16666666666666666,16,1,1,6,0.16666666666666666,School Psychologist,4,Australia,3,👀 Curious Browsers,-1.261710334069684,-1.4083869919401923,0.28542390820589636
P0237,9,9,9392.48,1043.608888888889,531.42,1537.09,4.5,4,2022-06-22,2025-09-04,Sensory Processing,Advanced,0,3,6,48,Female,0.007685738684884714,4,0.33333333333333337,0.0,0.6666666666666666,0.8333333333333334,119,4,0,48,1.0,Physiotherapist,20,New Zealand,2,🔬 Clinical Experts,-0.7882186580477701,2.6378092007678884,0.41116828411203715
P0238,11,11,7733.38,703.0345454545454,370.77,1369.11,4.4363636363636365,5,2022-02-10,2025-08-06,Sensory Processing,Intermediate,1,8,2,39,Female,0.008634222919937205,5,0.16666666666666663,0.09090909090909091,0.18181818181818182,0.5454545454545454,148,4,2,46,1.0,Occupational Therapist,6,South Africa,0,🎓 Eager Learners,0.6463643059302829,0.12966741064604914,0.2777882874329175
P0239,10,10,9480.42,948.042,356.54,1395.47,4.12,5,2022-03-09,2025-11-14,Fundamental Movement Skills,Advanced,1,3,6,34,Female,0.007423904974016332,5,0.16666666666666663,0.1,0.6,0.75,48,3,0,50,1.0,Physiotherapist,17,South Africa,2,🔬 Clinical Experts,0.5321546245260548,2.3157858476001487,0.3123021112261394
P0240,8,8,8568.57,1071.07125,319.99,1416.84,4.1125,5,2022-01-09,2025-08-01,DCD & Motor Disorders,Advanced,1,0,7,47,Female,0.006149116064565719,5,0.16666666666666663,0.125,0.875,0.875,153,2,0,44,1.0,Classroom Teacher,12,Australia,2,🔬 Clinical Experts,0.2534305743196915,2.873141917895462,0.4073020925012856
P0241,15,15,10532.04,702.1360000000001,317.27,1443.62,4.326666666666667,6,2022-01-25,2025-12-13,Classroom Interventions,Intermediate,5,7,3,27,Female,0.010570824524312896,6,0.0,0.3333333333333333,0.2,0.43333333333333335,19,1,2,34,0.6666666666666666,Kinderkineticist,6,South Africa,0,🎓 Eager Learners,1.9954495029914825,-0.4105609366645646,0.5379101566133966
P0242,3,3,3062.92,1020.9733333333334,512.12,1567.2,4.6000000000000005,3,2022-11-16,2025-08-11,Assessment & Diagnosis,Advanced,0,1,2,45,Female,0.003,3,0.5,0.0,0.6666666666666666,0.8333333333333334,143,0,0,10,0.6666666666666666,Classroom Teacher,3,South Africa,2,🔬 Clinical Experts,-2.07688063114052,2.592602250952475,0.36927225726737123
P0243,16,16,10355.9,647.24375,297.13,1305.31,4.28125,6,2022-01-25,2025-12-29,Classroom Interventions,Beginner,7,7,2,25,Female,0.011149825783972125,6,0.0,0.4375,0.125,0.34375,3,1,1,36,0.625,Classroom Teacher,17,South Africa,0,🎓 Eager Learners,1.9337082109096513,-0.5294929042713642,0.5185778478939549
P0244,17,17,12449.699999999999,732.335294117647,275.97,1303.08,4.423529411764706,6,2022-03-14,2025-09-10,Sport & Leisure,Advanced,5,6,6,47,Female,0.01331245105716523,6,0.0,0.29411764705882354,0.35294117647058826,0.5294117647058824,113,5,0,58,0.8235294117647058,Occupational Therapist,33,Other,0,🎓 Eager Learners,1.5316287237385358,0.5426181257432537,0.19272455592604001
P0245,19,19,14191.38,746.9147368421052,320.19,1498.56,4.294736842105263,5,2022-01-12,2025-11-15,Sensory Processing,Intermediate,4,10,5,47,Male,0.013532763532763533,5,0.16666666666666663,0.21052631578947367,0.2631578947368421,0.5263157894736842,47,4,2,60,0.7368421052631579,School Psychologist,6,Australia,0,🎓 Eager Learners,1.2763941430960064,0.06081858187734644,0.39012078842836184
P0246,3,3,2076.2200000000003,692.0733333333334,575.39,858.72,4.733333333333333,2,2022-09-25,2023-09-30,Fundamental Movement Skills,Intermediate,1,2,0,25,Female,0.008086253369272238,2,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,824,3,2,4,0.3333333333333333,Physiotherapist,14,United Kingdom,3,👀 Curious Browsers,-3.5951635695974136,-1.2590774383706114,0.2444173199051565
P0247,10,10,10268.78,1026.8780000000002,496.77,1407.75,4.2299999999999995,5,2023-10-17,2025-12-14,DCD & Motor Disorders,Advanced,2,1,7,52,Female,0.012658227848101266,5,0.16666666666666663,0.2,0.7,0.75,18,2,0,48,0.9,Kinderkineticist,7,Australia,2,🔬 Clinical Experts,0.47003026293913847,2.308417368546651,0.34903250545970177
P0248,3,3,1864.82,621.6066666666667,378.81,987.75,4.233333333333333,3,2022-05-24,2025-11-08,Assessment & Diagnosis,Beginner,2,0,1,38,Female,0.0023715415019762848,3,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,54,0,1,6,0.3333333333333333,Occupational Therapist,28,South Africa,3,👀 Curious Browsers,-1.4760119122924917,-0.8834509917363488,0.2808723727881868
P0249,19,19,14377.94,756.7336842105263,323.42,1442.28,4.368421052631579,4,2022-01-08,2025-11-13,Classroom Interventions,Intermediate,5,9,5,53,Female,0.013513513513513514,4,0.33333333333333337,0.2631578947368421,0.2631578947368421,0.5,49,1,2,72,0.9473684210526315,Parent/Caregiver,14,South Africa,0,🎓 Eager Learners,0.3328264906826625,-0.09053409161094429,0.2909305496482205
P0250,6,6,6771.76,1128.6266666666668,830.59,1531.94,4.216666666666666,3,2023-02-15,2025-05-06,DCD & Motor Disorders,Advanced,0,0,6,23,Female,0.007389162561576354,3,0.5,0.0,1.0,1.0,240,2,0,30,0.8333333333333334,Physiotherapist,34,South Africa,2,🔬 Clinical Experts,-1.8432782370386183,3.4179630503003646,0.5478898480510991
P0251,22,22,14687.01,667.5913636363637,300.25,1535.79,4.163636363636363,6,2022-01-26,2025-11-26,Sensory Processing,Beginner,11,7,4,29,Male,0.015703069236259814,6,0.0,0.5,0.18181818181818182,0.3409090909090909,36,4,1,52,0.6363636363636364,Occupational Therapist,8,United Kingdom,0,🎓 Eager Learners,2.2578802549373695,-0.6215191940017858,0.4805360128857544
P0252,6,6,3978.6,663.1,324.16,1138.6,4.55,4,2023-05-11,2025-12-09,Classroom Interventions,Beginner,4,1,1,41,Male,0.006355932203389831,4,0.33333333333333337,0.6666666666666666,0.16666666666666666,0.25,23,1,1,8,0.5,Physiotherapist,2,South Africa,3,👀 Curious Browsers,-0.6024012380518768,-1.186620724889554,0.04504526065494133
P0253,17,17,11762.55,691.9147058823529,323.62,1307.87,4.311764705882353,6,2022-02-02,2025-11-09,DCD & Motor Disorders,Intermediate,4,9,4,29,Male,0.012345679012345678,6,0.0,0.23529411764705882,0.23529411764705882,0.5,53,2,2,48,0.7647058823529411,Occupational Therapist,20,New Zealand,0,🎓 Eager Learners,2.064812803372025,-0.16386423285823623,0.552771949986305
P0254,13,13,9307.47,715.9592307692308,337.22,1557.64,4.3,6,2022-03-21,2025-10-03,Sensory Processing,Beginner,5,5,3,35,Female,0.010054137664346482,6,0.0,0.38461538461538464,0.23076923076923078,0.4230769230769231,90,4,1,36,0.6923076923076923,Occupational Therapist,22,Australia,0,🎓 Eager Learners,1.6203406560754745,-0.12231629377435461,0.4122327468001605
P0255,4,4,1846.87,461.7175,334.93,616.41,4.199999999999999,4,2022-11-19,2024-11-14,Classroom Interventions,Beginner,4,0,0,48,Female,0.005502063273727648,4,0.33333333333333337,1.0,0.0,0.0,413,1,1,2,0.25,Kinderkineticist,34,South Africa,3,👀 Curious Browsers,-0.9829073137291121,-2.821758583031392,0.29285861081227416
P0256,3,3,1479.68,493.2266666666667,353.92,765.06,3.8333333333333335,3,2023-12-22,2025-11-10,Classroom Interventions,Beginner,2,1,0,27,Male,0.004347826086956522,3,0.5,0.6666666666666666,0.0,0.16666666666666666,52,1,1,8,1.0,Physiotherapist,30,United Kingdom,3,👀 Curious Browsers,-1.1708139971171552,-1.3354222302848124,0.21666202087365258
P0257,16,16,12242.24,765.14,347.56,1370.19,4.2875,6,2022-02-28,2025-05-19,Sensory Processing,Intermediate,5,8,3,49,Female,0.013593882752761258,6,0.0,0.3125,0.1875,0.4375,227,4,2,52,0.8125,School Psychologist,30,South Africa,0,🎓 Eager Learners,1.7626369775442887,-0.305605891405215,0.4583609657460667
P0258,4,4,3290.43,822.6075,411.5,1367.01,4.075,3,2023-03-20,2025-06-24,Sensory Processing,Beginner,2,1,1,26,Male,0.004830917874396135,3,0.5,0.5,0.25,0.375,191,4,1,0,0.0,Physiotherapist,22,Other,3,👀 Curious Browsers,-1.5499144752165772,0.06718157399993757,0.04303796106859551
P0259,19,19,14977.85,788.3078947368422,311.73,1480.24,4.242105263157894,6,2022-04-18,2025-12-29,DCD & Motor Disorders,Intermediate,5,8,6,29,Female,0.014053254437869823,6,0.0,0.2631578947368421,0.3157894736842105,0.5263157894736842,3,2,2,70,0.8421052631578947,Classroom Teacher,12,Netherlands,0,🎓 Eager Learners,2.25904945082678,0.16991793906342328,0.5214516628911794
P0260,1,1,575.7,575.7,575.7,575.7,4.6,1,2023-06-17,2023-06-17,Fundamental Movement Skills,Intermediate,0,1,0,45,Female,1.0,1,0.8333333333333334,0.0,0.0,0.5,929,3,2,0,0.0,Physiotherapist,15,Netherlands,1,📜 CPD Collectors,-5.890311538255192,-1.2432640657095293,0.3707777846864889
P0261,13,13,8561.25,658.5576923076923,322.39,1148.79,4.430769230769231,6,2022-03-13,2025-11-06,Sport & Leisure,Intermediate,3,9,1,53,Female,0.009737827715355805,6,0.0,0.23076923076923078,0.07692307692307693,0.4230769230769231,56,5,2,38,0.7692307692307693,Kinderkineticist,4,South Africa,0,🎓 Eager Learners,1.7785840516634162,-0.4818667795658946,0.38681376462408534
P0262,12,12,9376.04,781.3366666666667,386.18,963.13,4.35,5,2022-08-11,2025-09-15,Classroom Interventions,Intermediate,1,9,2,28,Male,0.01060070671378092,5,0.16666666666666663,0.08333333333333333,0.16666666666666666,0.5416666666666666,108,1,2,40,0.8333333333333334,Kinderkineticist,15,South Africa,0,🎓 Eager Learners,0.8033208806804455,0.4567415514040916,0.3047551968970745
P0263,16,16,12216.55,763.534375,339.93,1441.48,4.09375,5,2022-05-09,2025-06-27,DCD & Motor Disorders,Intermediate,3,10,3,33,Female,0.013961605584642234,5,0.16666666666666663,0.1875,0.1875,0.5,188,2,2,40,0.6875,Physiotherapist,12,South Africa,0,🎓 Eager Learners,1.064358712759093,0.2135267428980288,0.3610774011733964
P0264,20,20,13091.13,654.5564999999999,331.59,1261.99,4.3100000000000005,6,2022-03-19,2025-05-07,Sport & Leisure,Beginner,10,8,2,59,Female,0.017452006980802792,6,0.0,0.5,0.1,0.3,239,5,1,50,0.75,School Psychologist,1,South Africa,0,🎓 Eager Learners,1.7744273020459747,-0.9413076072011093,0.4167141923501378
P0265,22,22,15000.14,681.8245454545454,302.35,1366.99,4.322727272727272,5,2022-08-07,2025-10-21,DCD & Motor Disorders,Beginner,9,9,4,61,Female,0.01877133105802048,5,0.16666666666666663,0.4090909090909091,0.18181818181818182,0.38636363636363635,72,2,1,48,0.6363636363636364,Physiotherapist,7,South Africa,0,🎓 Eager Learners,1.2105664520058113,-0.441157930921368,0.49204550146535425
P0266,27,27,16323.14,604.5607407407407,318.98,1267.54,4.270370370370371,6,2022-02-14,2025-10-13,Sport & Leisure,Beginner,16,8,3,45,Female,0.020179372197309416,6,0.0,0.5925925925925926,0.1111111111111111,0.25925925925925924,80,5,1,60,0.7777777777777778,Occupational Therapist,18,South Africa,0,🎓 Eager Learners,2.39023092681063,-1.305918482347374,0.44097485829244326
P0267,7,7,7041.67,1005.9528571428572,325.25,1435.65,4.114285714285714,2,2022-02-28,2025-12-07,DCD & Motor Disorders,Advanced,1,2,4,39,Female,0.005076142131979695,2,0.6666666666666667,0.14285714285714285,0.5714285714285714,0.7142857142857143,25,2,0,26,0.7142857142857143,Kinderkineticist,12,Other,2,🔬 Clinical Experts,-2.2824855127191728,2.3723006037467833,0.3725843434119649
P0268,8,8,8371.1,1046.3875,638.38,1587.23,4.4875,4,2022-03-27,2025-08-04,Sensory Processing,Advanced,0,3,5,35,Male,0.006519967400162999,4,0.33333333333333337,0.0,0.625,0.8125,150,4,0,42,1.0,Classroom Teacher,34,South Africa,2,🔬 Clinical Experts,-0.8727456131168168,2.606179346926831,0.42066328442031375
P0269,13,13,10345.72,795.8246153846153,370.19,1576.08,4.176923076923076,6,2023-02-09,2025-12-21,Assessment & Diagnosis,Intermediate,2,8,3,46,Female,0.012416427889207259,6,0.0,0.15384615384615385,0.23076923076923078,0.5384615384615384,11,0,2,42,0.7692307692307693,Occupational Therapist,16,South Africa,0,🎓 Eager Learners,1.9921287543083441,0.5401855760103738,0.35764139449533133
P0270,24,24,15296.51,637.3545833333334,290.25,1252.45,4.2625,5,2022-04-27,2025-11-06,DCD & Motor Disorders,Intermediate,10,11,3,45,Male,0.018604651162790697,5,0.16666666666666663,0.4166666666666667,0.125,0.3541666666666667,56,2,2,60,0.7083333333333334,Physiotherapist,33,New Zealand,0,🎓 Eager Learners,1.5639223371950925,-1.007851662780795,0.5449470273349655
P0271,6,6,6402.4,1067.0666666666666,886.42,1486.58,4.316666666666666,3,2023-01-26,2025-12-19,DCD & Motor Disorders,Advanced,0,1,5,33,Male,0.0056657223796034,3,0.5,0.0,0.8333333333333334,0.9166666666666666,13,2,0,28,0.8333333333333334,School Psychologist,23,United Kingdom,2,🔬 Clinical Experts,-1.574618527230411,3.112834691985601,0.5344368893178684
P0272,16,16,9646.8,602.925,286.9,1218.97,4.41875,5,2022-01-31,2025-09-04,Classroom Interventions,Beginner,8,7,1,22,Female,0.012185833968012186,5,0.16666666666666663,0.5,0.0625,0.28125,119,1,1,32,0.6875,Classroom Teacher,1,Australia,0,🎓 Eager Learners,0.79261104708991,-1.0631549656335866,0.39850267890116653
P0273,1,1,589.27,589.27,589.27,589.27,3.6,1,2025-07-11,2025-07-11,Sport & Leisure,Beginner,1,0,0,28,Female,1.0,1,0.8333333333333334,1.0,0.0,0.0,174,5,1,2,1.0,Parent/Caregiver,7,United Kingdom,1,📜 CPD Collectors,-4.416388343395609,-2.590283029292346,0.005104121599412971
P0274,27,27,19743.5,731.2407407407408,301.83,1467.52,4.148148148148148,6,2022-04-10,2025-12-22,DCD & Motor Disorders,Intermediate,10,10,7,60,Female,0.019955654101995565,6,0.0,0.37037037037037035,0.25925925925925924,0.4444444444444444,10,2,2,80,0.7777777777777778,Kinderkineticist,24,New Zealand,0,🎓 Eager Learners,2.733377253321928,-0.38922787355079674,0.5306356886519014
P0275,24,24,16048.19,668.6745833333333,352.86,993.36,4.2250000000000005,6,2022-04-13,2025-10-06,Classroom Interventions,Intermediate,6,15,3,38,Female,0.018853102906520033,6,0.0,0.25,0.125,0.4375,87,1,2,70,0.7916666666666666,Kinderkineticist,19,United Kingdom,0,🎓 Eager Learners,2.447040002710565,-0.41897114984395784,0.5410527032334198
P0276,14,14,15125.4,1080.3857142857144,558.68,1589.9,4.214285714285714,5,2022-02-16,2025-04-10,DCD & Motor Disorders,Advanced,1,2,11,41,Female,0.01217391304347826,5,0.16666666666666663,0.07142857142857142,0.7857142857142857,0.8571428571428571,266,2,0,76,1.0,Physiotherapist,10,South Africa,2,🔬 Clinical Experts,0.3414957130942307,2.756971367040092,0.38756734928978653
P0277,5,5,2544.24,508.84799999999996,394.2,654.17,4.34,4,2022-12-08,2025-07-10,Classroom Interventions,Beginner,3,2,0,40,Male,0.005285412262156448,4,0.33333333333333337,0.6,0.0,0.2,175,1,1,6,0.4,School Psychologist,18,Australia,3,👀 Curious Browsers,-0.6809293047838303,-1.5360816713586438,0.16233185821772353
P0278,16,16,12604.37,787.773125,335.08,1352.18,4.375,6,2022-05-06,2025-08-26,Classroom Interventions,Intermediate,4,9,3,53,Non-Binary,0.013234077750206782,6,0.0,0.25,0.1875,0.46875,128,1,2,56,0.9375,Physiotherapist,31,South Africa,0,🎓 Eager Learners,1.8491238745948166,-0.044470697202227086,0.48951344278640474
P0279,6,6,3838.34,639.7233333333334,383.8,915.56,4.266666666666667,4,2022-03-31,2024-04-21,Classroom Interventions,Intermediate,2,3,1,24,Male,0.00796812749003984,4,0.33333333333333337,0.3333333333333333,0.16666666666666666,0.4166666666666667,620,1,2,16,0.6666666666666666,Classroom Teacher,13,South Africa,3,👀 Curious Browsers,-1.0420813425471631,-0.8029598352021212,0.08502177063011904
P0280,8,8,8518.24,1064.78,542.78,1473.36,4.2,5,2022-04-16,2025-09-22,DCD & Motor Disorders,Advanced,1,1,6,25,Female,0.006369426751592357,5,0.16666666666666663,0.125,0.75,0.8125,101,2,0,42,1.0,Physiotherapist,1,South Africa,2,🔬 Clinical Experts,0.27275349626610884,2.687856451965718,0.41756252642813174
P0281,10,10,11507.61,1150.761,596.92,1526.14,4.2299999999999995,4,2023-01-25,2025-12-17,DCD & Motor Disorders,Advanced,0,2,8,33,Female,0.00945179584120983,4,0.33333333333333337,0.0,0.8,0.9,15,2,0,50,0.9,Kinderkineticist,10,South Africa,2,🔬 Clinical Experts,-0.434563015706962,3.335845915872473,0.5155816325370144
P0282,10,10,10677.68,1067.768,510.53,1602.87,4.3100000000000005,6,2022-12-10,2025-11-30,Sensory Processing,Advanced,0,2,8,41,Female,0.00919963201471941,6,0.0,0.0,0.8,0.9,32,4,0,56,1.0,Classroom Teacher,32,Australia,2,🔬 Clinical Experts,1.289972602820946,3.0261365073288755,0.22546253917233142
P0283,4,4,2149.73,537.4325,297.97,808.04,4.3,3,2022-05-25,2025-06-13,Sensory Processing,Beginner,3,1,0,48,Female,0.0035842293906810036,3,0.5,0.75,0.0,0.125,202,4,1,10,1.0,Kinderkineticist,26,South Africa,3,👀 Curious Browsers,-1.6602374223520875,-1.888506733791157,0.318706349907296
P0284,25,25,15329.99,613.1996,270.88,1397.28,4.303999999999999,6,2022-08-15,2025-12-19,Fundamental Movement Skills,Beginner,13,10,2,41,Female,0.02044153720359771,6,0.0,0.52,0.08,0.28,13,3,1,62,0.8,School Psychologist,29,South Africa,0,🎓 Eager Learners,2.3643298644050073,-1.0557382950794856,0.56338804867622
P0285,9,9,7339.98,815.5533333333333,342.85,1588.96,4.488888888888889,5,2022-08-13,2025-08-24,DCD & Motor Disorders,Intermediate,2,5,2,39,Female,0.008122743682310469,5,0.16666666666666663,0.2222222222222222,0.2222222222222222,0.5,130,2,2,24,0.6666666666666666,Physiotherapist,31,South Africa,0,🎓 Eager Learners,0.5049015106873649,0.13617482082591548,0.28850712268361156
P0286,4,4,2746.06,686.515,395.81,994.3,4.525,2,2022-07-13,2024-04-15,Classroom Interventions,Beginner,2,1,1,59,Female,0.006220839813374806,2,0.6666666666666667,0.5,0.25,0.375,626,1,1,0,0.0,Kinderkineticist,4,New Zealand,3,👀 Curious Browsers,-3.3136884782218776,-0.8405563827600596,0.3126810766021527
P0287,21,21,13758.83,655.182380952381,295.09,1339.33,4.247619047619048,6,2023-01-22,2025-12-28,Fundamental Movement Skills,Beginner,11,5,5,28,Female,0.01958955223880597,6,0.0,0.5238095238095238,0.23809523809523808,0.35714285714285715,4,3,1,52,0.7619047619047619,Physiotherapist,9,South Africa,0,🎓 Eager Learners,2.190039679292727,-0.689143701530905,0.5545418414956125
P0288,6,6,4468.38,744.73,329.04,1082.9,4.266666666666667,4,2022-04-13,2025-09-21,DCD & Motor Disorders,Intermediate,2,2,2,44,Female,0.0047694753577106515,4,0.33333333333333337,0.3333333333333333,0.3333333333333333,0.5,102,2,2,14,0.5,Physiotherapist,2,United Kingdom,0,🎓 Eager Learners,-0.3522932177897458,-0.06501263298142114,0.15853209399835208
P0289,17,17,11863.78,697.8694117647059,285.54,1605.09,4.294117647058823,6,2022-02-06,2025-12-02,Assessment & Diagnosis,Intermediate,5,9,3,43,Female,0.012177650429799427,6,0.0,0.29411764705882354,0.17647058823529413,0.4411764705882353,30,0,2,58,0.8823529411764706,Physiotherapist,0,New Zealand,0,🎓 Eager Learners,2.112193613080255,-0.33306849475001027,0.4825218592055475
P0290,16,16,12962.76,810.1725,284.08,1593.86,4.15625,5,2022-02-10,2025-11-03,DCD & Motor Disorders,Intermediate,5,7,4,40,Male,0.01173881144534116,5,0.16666666666666663,0.3125,0.25,0.46875,59,2,2,52,0.8125,Occupational Therapist,29,South Africa,0,🎓 Eager Learners,1.184483888349309,0.08271190735129967,0.41909729764499665
P0291,9,9,7826.19,869.5766666666666,555.63,1264.01,4.366666666666666,4,2022-03-22,2025-10-21,DCD & Motor Disorders,Intermediate,0,6,3,54,Non-Binary,0.006870229007633588,4,0.33333333333333337,0.0,0.3333333333333333,0.6666666666666666,72,2,2,38,0.8888888888888888,Occupational Therapist,32,Australia,2,🔬 Clinical Experts,-0.2289666890459277,1.150864707287165,0.045627792370558806
P0292,20,20,14982.8,749.14,335.79,1490.85,4.3100000000000005,6,2022-08-17,2025-12-30,DCD & Motor Disorders,Intermediate,4,11,5,32,Female,0.016233766233766232,6,0.0,0.2,0.25,0.525,2,2,2,78,0.95,Kinderkineticist,5,South Africa,0,🎓 Eager Learners,2.2790799449907255,0.10769232421227824,0.5317589819157025
