Rank,UserID,CourseID,CourseCategory,CourseLevel,CourseType,CourseRating,RecommendationScore,pop_score,cat_score,lvl_score,rating_score,Segment,TargetLevel,MatchReason
1,U1942,C0151,Technology,Intermediate,Video,4.7,0.8715725806451613,0.967741935483871,1.0,0.5,0.925,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group · Highly rated (4.7★)
2,U1942,C0205,Technology,Beginner,Video,4.9,0.8389112903225807,0.4838709677419355,1.0,1.0,0.9750000000000001,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.9★)
3,U1942,C0300,Technology,Beginner,Live,5.0,0.8258064516129032,0.41935483870967744,1.0,1.0,1.0,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (5.0★)
4,U1942,C0254,Technology,Intermediate,Live,3.8,0.825,1.0,1.0,0.5,0.7,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group
5,U1942,C0386,Technology,Beginner,Video,4.5,0.8235887096774193,0.5161290322580645,1.0,1.0,0.875,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.5★)
6,U1942,C0290,Technology,Beginner,Video,4.4,0.8173387096774193,0.5161290322580645,1.0,1.0,0.8500000000000001,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Well rated (4.4★)
7,U1942,C0164,Technology,Beginner,Video,4.6,0.8104838709677419,0.45161290322580644,1.0,1.0,0.8999999999999999,🚀 Career Climber,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.6★)
8,U1942,C0282,Technology,Intermediate,Hybrid,4.5,0.801008064516129,0.7741935483870968,1.0,0.5,0.875,🚀 Career Climber,Beginner,Matches your Technology interest · Close to your target level · Popular in your learner group · Highly rated (4.5★)
1,U1945,C0151,Technology,Intermediate,Video,4.7,0.9715725806451612,0.967741935483871,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U1945,C0254,Technology,Intermediate,Live,3.8,0.925,1.0,1.0,1.0,0.7,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
3,U1945,C0282,Technology,Intermediate,Hybrid,4.5,0.901008064516129,0.7741935483870968,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
4,U1945,C0085,Technology,Intermediate,Live,3.9,0.8925403225806451,0.8709677419354839,1.0,1.0,0.725,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
5,U1945,C0123,Technology,Intermediate,Live,4.1,0.8856854838709677,0.8064516129032258,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
6,U1945,C0017,Technology,Intermediate,Video,4.3,0.8788306451612904,0.7419354838709677,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
7,U1945,C0185,Technology,Intermediate,Hybrid,3.6,0.873790322580645,0.8709677419354839,1.0,1.0,0.65,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
8,U1945,C0055,Technology,Intermediate,Video,4.1,0.8566532258064515,0.7096774193548387,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
1,U1946,C0381,Technology,Beginner,Live,4.7,0.95,0.8958333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
2,U1946,C0386,Technology,Beginner,Video,4.5,0.91875,0.8333333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U1946,C0027,Technology,Beginner,Video,4.5,0.9125000000000001,0.8125,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
4,U1946,C0150,Technology,Beginner,Video,4.4,0.9,0.7916666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
5,U1946,C0300,Technology,Beginner,Live,5.0,0.89375,0.6458333333333334,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
6,U1946,C0205,Technology,Beginner,Video,4.9,0.8875000000000001,0.6458333333333334,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.9★)
7,U1946,C0290,Technology,Beginner,Video,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
8,U1946,C0140,Technology,Beginner,Live,4.7,0.85625,0.5833333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U1949,C0387,Marketing,Beginner,Video,4.6,0.93125,0.8541666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U1949,C0125,Marketing,Beginner,Video,4.5,0.9125000000000001,0.8125,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U1949,C0026,Marketing,Beginner,Hybrid,4.2,0.90625,0.8541666666666666,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
4,U1949,C0274,Marketing,Beginner,Video,4.2,0.8812500000000001,0.7708333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
5,U1949,C0096,Marketing,Beginner,Video,4.6,0.88125,0.6875,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
6,U1949,C0384,Marketing,Beginner,Hybrid,4.4,0.8750000000000001,0.7083333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
7,U1949,C0014,Marketing,Beginner,Hybrid,4.9,0.86875,0.5833333333333334,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Highly rated (4.9★)
8,U1949,C0114,Marketing,Beginner,Video,4.2,0.8625,0.7083333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Beginner,Matches your Marketing interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.2★)
1,U1951,C0264,Finance,Intermediate,Live,4.0,0.8987903225806451,0.8709677419354839,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
2,U1951,C0007,Finance,Intermediate,Video,4.8,0.8810483870967742,0.6451612903225806,1.0,1.0,0.95,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.8★)
3,U1951,C0246,Finance,Intermediate,Video,4.0,0.869758064516129,0.7741935483870968,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
4,U1951,C0019,Finance,Intermediate,Hybrid,4.7,0.8651209677419354,0.6129032258064516,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
5,U1951,C0120,Finance,Intermediate,Video,4.5,0.8622983870967742,0.6451612903225806,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
6,U1951,C0380,Finance,Intermediate,Self-Paced,4.8,0.8423387096774193,0.5161290322580645,1.0,1.0,0.95,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Highly rated (4.8★)
7,U1951,C0102,Finance,Intermediate,Video,3.8,0.828225806451613,0.6774193548387096,1.0,1.0,0.7,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit · Popular in your learner group
8,U1951,C0281,Finance,Intermediate,Hybrid,3.6,0.7866935483870968,0.5806451612903226,1.0,1.0,0.65,🚀 Career Climber,Intermediate,Matches your Finance interest · Perfect Intermediate level fit
1,U1953,C0271,Data Science,Intermediate,Live,5.0,0.8875,0.625,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
2,U1953,C0220,Data Science,Intermediate,Video,4.3,0.8687500000000001,0.7083333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
3,U1953,C0315,Data Science,Intermediate,Video,5.0,0.8625,0.5416666666666666,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (5.0★)
4,U1953,C0338,Data Science,Intermediate,Video,4.6,0.8250000000000001,0.5,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
5,U1953,C0256,Data Science,Intermediate,Video,4.6,0.8124999999999999,0.4583333333333333,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
6,U1953,C0060,Data Science,Advanced,Live,4.8,0.8062499999999999,0.7291666666666666,1.0,0.5,0.95,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (4.8★)
7,U1953,C0308,Data Science,Intermediate,Video,4.1,0.7937500000000001,0.5,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Well rated (4.1★)
8,U1953,C0231,Data Science,Intermediate,Live,4.5,0.79375,0.4166666666666667,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.5★)
1,U1954,C0286,Health & Wellness,Advanced,Video,4.3,0.85625,1.0,1.0,0.5,0.825,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Close to your target level · Popular in your learner group · Well rated (4.3★)
2,U1954,C0260,Health & Wellness,Intermediate,Live,4.4,0.8125000000000001,0.5,1.0,1.0,0.8500000000000001,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Well rated (4.4★)
3,U1954,C0151,Technology,Intermediate,Video,4.7,0.73125,1.0,0.0,1.0,0.925,📚 Deep Specialist,Intermediate,Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
4,U1954,C0222,Health & Wellness,Intermediate,Video,5.0,0.7,0.0,1.0,1.0,1.0,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Highly rated (5.0★)
5,U1954,C0209,Health & Wellness,Intermediate,Hybrid,4.9,0.6937500000000001,0.0,1.0,1.0,0.9750000000000001,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Highly rated (4.9★)
6,U1954,C0178,Health & Wellness,Intermediate,Self-Paced,4.7,0.68125,0.0,1.0,1.0,0.925,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Highly rated (4.7★)
7,U1954,C0366,Health & Wellness,Intermediate,Video,4.6,0.675,0.0,1.0,1.0,0.8999999999999999,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Highly rated (4.6★)
8,U1954,C0100,Health & Wellness,Intermediate,Video,4.5,0.66875,0.0,1.0,1.0,0.875,📚 Deep Specialist,Intermediate,Matches your Health & Wellness interest · Perfect Intermediate level fit · Highly rated (4.5★)
1,U1955,C0271,Data Science,Intermediate,Live,5.0,0.9129032258064516,0.7096774193548387,1.0,1.0,1.0,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
2,U1955,C0308,Data Science,Intermediate,Video,4.1,0.905040322580645,0.8709677419354839,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
3,U1955,C0315,Data Science,Intermediate,Video,5.0,0.8935483870967742,0.6451612903225806,1.0,1.0,1.0,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
4,U1955,C0361,Data Science,Intermediate,Video,4.2,0.8919354838709677,0.8064516129032258,1.0,1.0,0.8,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
5,U1955,C0338,Data Science,Intermediate,Video,4.6,0.878225806451613,0.6774193548387096,1.0,1.0,0.8999999999999999,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.6★)
6,U1955,C0251,Data Science,Intermediate,Video,4.4,0.865725806451613,0.6774193548387096,1.0,1.0,0.8500000000000001,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.4★)
7,U1955,C0004,Data Science,Intermediate,Video,3.6,0.8641129032258065,0.8387096774193549,1.0,1.0,0.65,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group
8,U1955,C0220,Data Science,Intermediate,Video,4.3,0.859475806451613,0.6774193548387096,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
1,U1956,C0183,Data Science,Beginner,Hybrid,5.0,0.93125,0.7708333333333334,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
2,U1956,C0359,Data Science,Beginner,Self-Paced,4.8,0.91875,0.7708333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
3,U1956,C0059,Data Science,Beginner,Video,4.6,0.8937499999999999,0.7291666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
4,U1956,C0131,Data Science,Beginner,Live,4.5,0.8875,0.7291666666666666,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
5,U1956,C0348,Data Science,Beginner,Live,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
6,U1956,C0336,Data Science,Beginner,Self-Paced,4.1,0.88125,0.7916666666666666,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U1956,C0252,Data Science,Beginner,Self-Paced,3.9,0.8562500000000001,0.75,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group
8,U1956,C0186,Data Science,Beginner,Video,4.4,0.8562500000000001,0.6458333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
1,U1957,C0381,Technology,Beginner,Live,4.7,0.95,0.8958333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
2,U1957,C0386,Technology,Beginner,Video,4.5,0.91875,0.8333333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U1957,C0027,Technology,Beginner,Video,4.5,0.9125000000000001,0.8125,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
4,U1957,C0150,Technology,Beginner,Video,4.4,0.9,0.7916666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
5,U1957,C0205,Technology,Beginner,Video,4.9,0.8875000000000001,0.6458333333333334,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.9★)
6,U1957,C0290,Technology,Beginner,Video,4.4,0.88125,0.7291666666666666,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
7,U1957,C0171,Technology,Beginner,Self-Paced,3.8,0.8687500000000001,0.8125,1.0,1.0,0.7,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group
8,U1957,C0140,Technology,Beginner,Live,4.7,0.85625,0.5833333333333334,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U1961,C0061,Design,Intermediate,Hybrid,4.8,0.9100806451612904,0.7419354838709677,1.0,1.0,0.95,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.8★)
2,U1961,C0266,Design,Intermediate,Hybrid,4.4,0.8850806451612904,0.7419354838709677,1.0,1.0,0.8500000000000001,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.4★)
3,U1961,C0153,Design,Intermediate,Self-Paced,4.3,0.8497983870967742,0.6451612903225806,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
4,U1961,C0395,Design,Intermediate,Video,4.7,0.8360887096774192,0.5161290322580645,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.7★)
5,U1961,C0238,Design,Intermediate,Video,4.4,0.8270161290322581,0.5483870967741935,1.0,1.0,0.8500000000000001,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.4★)
6,U1961,C0029,Design,Intermediate,Video,4.2,0.8241935483870968,0.5806451612903226,1.0,1.0,0.8,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.2★)
7,U1961,C0301,Design,Intermediate,Self-Paced,3.9,0.7957661290322581,0.5483870967741935,1.0,1.0,0.725,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit
8,U1961,C0081,Design,Intermediate,Video,4.1,0.7889112903225807,0.4838709677419355,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.1★)
1,U1962,C0271,Data Science,Intermediate,Live,5.0,0.8875,0.625,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
2,U1962,C0220,Data Science,Intermediate,Video,4.3,0.8687500000000001,0.7083333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
3,U1962,C0315,Data Science,Intermediate,Video,5.0,0.8625,0.5416666666666666,1.0,1.0,1.0,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (5.0★)
4,U1962,C0338,Data Science,Intermediate,Video,4.6,0.8250000000000001,0.5,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
5,U1962,C0361,Data Science,Intermediate,Video,4.2,0.825,0.5833333333333334,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Well rated (4.2★)
6,U1962,C0256,Data Science,Intermediate,Video,4.6,0.8124999999999999,0.4583333333333333,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Highly rated (4.6★)
7,U1962,C0060,Data Science,Advanced,Live,4.8,0.8062499999999999,0.7291666666666666,1.0,0.5,0.95,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Close to your target level · Popular in your learner group · Highly rated (4.8★)
8,U1962,C0308,Data Science,Intermediate,Video,4.1,0.7937500000000001,0.5,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Well rated (4.1★)
1,U1963,C0198,Business,Beginner,Video,4.6,0.9125,0.7916666666666666,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.6★)
2,U1963,C0326,Business,Beginner,Self-Paced,4.3,0.90625,0.8333333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U1963,C0207,Business,Beginner,Video,4.8,0.9000000000000001,0.7083333333333334,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
4,U1963,C0035,Business,Beginner,Video,3.9,0.8937499999999999,0.875,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group
5,U1963,C0330,Business,Beginner,Video,4.3,0.8625,0.6875,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
6,U1963,C0382,Business,Beginner,Self-Paced,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
7,U1963,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U1963,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U1964,C0127,Design,Intermediate,Video,4.5,0.825,0.5208333333333334,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.5★)
2,U1964,C0266,Design,Intermediate,Hybrid,4.4,0.8125000000000001,0.5,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.4★)
3,U1964,C0076,Design,Intermediate,Hybrid,3.8,0.8125,0.625,1.0,1.0,0.7,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Popular in your learner group
4,U1964,C0395,Design,Intermediate,Video,4.7,0.8125,0.4375,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.7★)
5,U1964,C0103,Design,Intermediate,Video,4.7,0.8125,0.4375,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.7★)
6,U1964,C0238,Design,Intermediate,Video,4.4,0.7999999999999999,0.4583333333333333,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Well rated (4.4★)
7,U1964,C0301,Design,Intermediate,Self-Paced,3.9,0.7937500000000001,0.5416666666666666,1.0,1.0,0.725,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit
8,U1964,C0061,Design,Intermediate,Hybrid,4.8,0.7875000000000001,0.3333333333333333,1.0,1.0,0.95,🔭 Tech Explorer,Intermediate,Matches your Design interest · Perfect Intermediate level fit · Highly rated (4.8★)
1,U1967,C0151,Technology,Intermediate,Video,4.7,0.9715725806451612,0.967741935483871,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U1967,C0254,Technology,Intermediate,Live,3.8,0.925,1.0,1.0,1.0,0.7,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
3,U1967,C0282,Technology,Intermediate,Hybrid,4.5,0.901008064516129,0.7741935483870968,1.0,1.0,0.875,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.5★)
4,U1967,C0085,Technology,Intermediate,Live,3.9,0.8925403225806451,0.8709677419354839,1.0,1.0,0.725,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
5,U1967,C0123,Technology,Intermediate,Live,4.1,0.8856854838709677,0.8064516129032258,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
6,U1967,C0017,Technology,Intermediate,Video,4.3,0.8788306451612904,0.7419354838709677,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
7,U1967,C0185,Technology,Intermediate,Hybrid,3.6,0.873790322580645,0.8709677419354839,1.0,1.0,0.65,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group
8,U1967,C0055,Technology,Intermediate,Video,4.1,0.8566532258064515,0.7096774193548387,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
1,U1969,C0111,Health & Wellness,Intermediate,Video,4.2,0.8500000000000001,1.0,1.0,0.5,0.8,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Close to your target level · Popular in your learner group · Well rated (4.2★)
2,U1969,C0260,Health & Wellness,Intermediate,Live,4.4,0.7125,0.5,1.0,0.5,0.8500000000000001,📚 Deep Specialist,Advanced,Matches your Health & Wellness interest · Close to your target level · Well rated (4.4★)
3,U1969,C0240,Arts & Creativity,Advanced,Video,3.4,0.65,1.0,0.0,1.0,0.6,📚 Deep Specialist,Advanced,Perfect Advanced level fit · Popular in your learner group
4,U1969,C0151,Technology,Intermediate,Video,4.7,0.6312500000000001,1.0,0.0,0.5,0.925,📚 Deep Specialist,Advanced,Close to your target level · Popular in your learner group · Highly rated (4.7★)
